DQN,OPT,SYM
56.48951696322894,53.20017352065685,55.6031936606181
55.080831363709706,39.55982000126198,47.96688860002024
62.85302387461212,54.35058817189915,42.301394162141264
55.3543242777568,48.98157493647918,58.85037683163732
48.173996641855894,46.48588951152979,42.81783419814445
58.50883323668185,37.769405350019554,61.00605461510594
58.8772268364533,42.60159021944088,60.34797465389897
43.37992101393928,39.25834813868576,73.41262450633201
51.98326706642311,47.92124601495257,61.61637589515168
55.46567688564234,47.577353732625,36.101969672282394
63.85329294991705,48.8555529485221,57.43194970689126
60.44353953853202,59.12917911459593,62.65486286611997
41.25549482567895,58.87551474111751,59.067399581510415
50.81118320967926,44.64726800290927,57.2044036516171
57.16780955032294,43.22385446272273,57.915707451565936
42.814728328467126,53.667973368273636,55.50754176064396
41.468034500120794,43.634347202199876,52.27631308987884
54.66621843305619,49.91018880361871,60.175834347737464
58.72366347565266,46.58597524124548,62.72518370841249
47.172043078087654,45.12368171766559,53.42929373680991
53.709255529405084,48.18556823148407,42.03994097933128
54.87811258835556,72.07784814552758,37.41498044738478
63.28969606414147,37.6427637264141,60.9543289601869
51.64030509925777,42.83433956071883,72.28061873782269
48.24752647768182,53.51852255716835,64.72384682124182
53.4289754158151,53.390502442183504,55.52263343343844
62.40313252877081,35.73341392798642,45.43587255514245
57.94400299771115,37.08226334545597,58.603574349132714
56.82832521424274,50.72766737118974,76.42103295131199
44.09129950531862,51.30050244218344,60.62733209380758
51.896718814014235,49.68293814489658,46.301532096597384
54.7071822731933,49.15912395080409,59.50931962030387
60.784417648953536,56.36024396741061,32.9537704563856
55.987581641473724,44.68621843305641,55.99734737676954
63.13902293812605,48.51743946234063,56.30871822666836
50.865363247077596,60.441293537263505,52.570620023448555
59.54412225240162,49.859859882091996,55.34134831325554
45.04447113932008,42.95508313348785,52.768842163788634
51.52283417316775,38.71362655387361,65.02021936954179
63.116203150094435,45.48011835686478,70.4564276621395
61.024443532447435,42.85484758315786,62.49764573237246
52.58411929335061,46.67735373262488,77.33443589096674
51.431903858005455,42.12622607453733,61.528363421647384
38.04071339464498,43.62694672286352,45.44271620410274
45.451206134122174,46.640745633994456,54.660081872838646
50.467526477681844,45.683267066423355,73.63947535902014
56.033046799054915,43.11475421196127,37.852993358641925
64.8278464721019,45.378646494288716,44.07189793990335
34.96682111231749,45.06971134710329,44.41786008163848
44.214761853441985,46.41652443014024,48.000796165309794
52.740753275475015,54.179108667842144,55.102846059325884
56.66733844966278,44.85906114553107,50.859663824792165
64.15496683784832,52.39458146690424,57.761908540435684
49.83316309469434,50.12343088437393,59.769633258868566
45.74216233277828,50.15913923376577,87.48797293052053
41.55162078536431,40.043727566551226,43.59748659685175
61.78469012106234,55.78206767595633,56.586069898067706
65.9123660315588,53.88352425557048,46.57107627889968
42.67586491366137,48.82011071538389,44.94822252813992
52.12928905437978,53.501088552857254,49.695839030167605
48.54191149948633,52.68367407618473,52.964165142236084
61.32239659748268,38.627941128924306,62.59448938133312
44.39079148287972,28.39514426533529,50.610915420000254
50.19832521424267,54.41879502927739,43.77968674923511
48.88373520803202,51.35870929956164,62.269820001261905
53.04058945752466,56.2377454594245,48.125999451313874
57.72360362943064,50.04050244218348,67.47787703802567
47.25191914096733,37.6543624851617,48.01524867481709
54.31287533962359,54.925866587086915,51.20580506743977
59.07700952813609,50.85765972970886,69.49015188183978
53.890110715383614,56.43235839007809,36.89596296728746
60.863987714749214,53.71278068280151,66.82647986688028
56.193461450297235,71.5732352148741,69.18229218800104
48.27216233277835,54.69952331908456,69.4371147854904
50.10792584596231,52.24090945194493,73.42317369522675
66.17145864083943,48.27607625392315,60.85049608632812
53.79866941873131,38.50078384139903,47.17104995765271
49.2142691139649,54.900979898698665,66.8333757205819
62.71032334127091,48.748944849891586,56.78335408176453
53.507410182042406,46.31239659748283,59.0380497830829
55.320517725145066,46.367996292716384,86.8340390439846
51.32329763234678,53.32439472451105,55.57010435952856
52.51213176685445,60.594957910741925,60.061560939142964
-70.26201008546082,42.84931197882291,91.55050496348167
57.745803781813905,49.112624506331926,80.00928437195057
46.73884851964354,45.008332855723964,60.303118531434734
48.181740040055004,40.65161314388372,61.969651938634286
55.23327470790406,39.27321190263129,60.89468376520733
46.878112588355535,52.73491038843066,66.8493977085385
59.92491038843059,41.35636825367067,58.75372756655139
56.17387610153963,49.62563867823792,59.245935360415444
56.5523261507287,43.96054064958807,34.71735674162949
52.04150448972493,53.82773017646258,50.15726928853489
56.724399406940535,46.814018280673224,58.54877043140914
63.4600801494598,48.5208313637101,58.55776966949247
71.05463791632172,57.84217164768495,74.13457807010013
43.664497022813904,56.27765972970889,60.76580082276337
43.74340628650528,56.87382261117341,51.25920800709426
59.267566358511985,50.440517725145455,68.16424618952237
47.63287533962341,51.36757399999311,86.26885443774611
65.00808966391283,49.560831363710065,59.689700746571475
50.335811423294786,54.275952316802744,56.60249125430494
53.32864649428849,49.573023874612375,51.766085181029496
64.57229558480503,44.12524695143844,34.36272088653277
53.88841858543934,48.211253656433314,30.338414390716252
57.3286617772504,43.880118356864756,47.953765773955936
46.94476949492292,35.597948770405196,65.87894189084051
63.11164538323263,39.52656263754483,57.778464434325656
62.104394724510556,46.169460513811515,57.640081872839005
49.77644634190523,47.43693908138266,58.29923389058814
54.16726036142802,52.131458640839696,46.31460271792173
42.46859133049648,48.42133174466815,43.37181221018798
64.81693143990141,41.28328999086614,53.09585727218064
43.50762749035934,45.48842622692058,47.84596592633909
49.82451866163095,45.81736137410587,60.14261050899563
46.3647771364038,49.99505256756413,51.73802389958837
55.714660840764395,46.01231086776707,53.99227098693683
52.36327470790398,44.4216835906376,68.78498212081024
52.66411165186962,60.73148027965679,68.27177696183435
47.88297635230106,36.457627490359584,46.07144636688207
47.98202015364491,56.06065861865301,45.44296279271816
40.55350729918284,46.90887440313776,57.77111276292578
51.53908406997364,48.670517725145274,63.62853488107908
55.07344616733526,37.916562637544914,72.96742078257512
64.57398771474931,49.60944523084969,57.79424323047124
60.48482465871484,46.52231850924798,50.94621207720104
49.62779130830981,39.5297266300652,53.85902126470114
56.03579614033296,58.94353485610259,70.97235203422285
61.70358070498787,51.64541841086981,60.67749295270704
45.57670481667812,56.78959376583822,59.63485182783478
51.818433868401314,42.44305444053606,62.11819492126733
51.47751883620086,45.254331919237984,56.6754273379763
51.34938242557641,56.25951567760353,40.39723280450886
28.73640980792652,57.26740889641691,69.6202452530365
41.44584198921855,42.630133639826624,66.71449998186517
70.49098754017943,45.21599052420737,59.311105121444825
55.90861296931365,43.18704773554117,41.69369532720157
60.79379801330492,48.18823948452726,61.381239659097105
57.68222513805125,51.24142511586476,56.24671245815898
55.275381489090634,36.05331291530882,64.63387270473561
66.22659487689391,49.91060345486102,73.12914687524676
51.20789232098741,45.21126893939527,54.05233083315852
60.87231086776677,47.11353953853222,43.21167427573107
52.500548291068824,57.411544370555305,54.53849795930023
63.43197430475931,37.22331291530887,42.71080380679069
66.62198958772129,48.999546243527305,59.97948004145013
52.42687627610954,49.15563867823806,51.990239334934074
56.465067850525855,51.880375546011976,50.63848735876786
53.30790292151951,40.70004026863006,61.045834347737724
75.17459206743602,53.234895105468865,71.67913583696168
55.966311804252825,45.73377508886233,55.448692343174116
60.070839005190834,53.89626595536754,56.08230451191173
61.39839566099661,44.782310867767094,49.62748235217498
36.15788596513224,50.58018116213782,61.6162337160182
57.43808966391276,46.90913923376583,64.09004791011068
55.22978943533792,50.07578085737134,81.95593363703676
43.76404884659672,49.2116530247138,52.81441893457932
58.556674250754526,48.38220985508957,54.504165142236275
54.626860993147574,47.34775310090549,43.13489047299214
50.55164666885828,50.65441764895374,52.9740641295588
57.15948343825423,50.23384553561618,51.56039975608036
60.759367142614735,49.44693908138271,58.516469266348395
56.16159021944071,53.2113164617063,95.16385569839531
50.47801921715899,49.105568231484085,39.238798038281516
48.427503553238964,46.721761678872326,74.22502624631716
49.427511194719955,53.80112971931305,61.16131774733191
51.67921860762607,41.517697937113525,64.13971898858426
59.60124601495225,51.87541076938888,60.65554659266712
57.549468155292175,44.029475796773454,57.573813296266906
44.19952164565865,52.55490274694989,61.74628252395428
47.73592007745327,52.55408108594611,65.26764573237278
60.062404238963495,46.18020408658046,58.70867706021238
60.742411880444536,44.8986464942887,64.0215044897252
62.753621871443784,32.44722812207914,55.80441129309861
55.89704009405989,54.3140581615034,54.05332055678977
54.833790371823994,51.03773781794362,56.75513958290537
50.13425383100308,53.18237367303999,50.06263387119134
56.73244540541933,38.93023465250434,91.05514081857814
52.218882044618326,42.14720519763631,77.64594891999877
58.246610159855706,43.194290752782194,56.98060474048657
53.780024985667865,39.3832042611504,64.75968546360944
53.48284181464874,47.476617801336914,75.29234439274148
41.49354082415775,42.95433956071891,76.90492523363991
64.13538913057175,48.67019644509958,53.59157622210478
54.99643870042431,49.228003934197275,28.313117295762254
42.979801759248744,42.114855224638774,66.8496256173878
52.70423854804113,60.75435651710626,52.801990873346995
56.829240246443135,45.80304679905515,51.72207747856896
58.107260361428146,46.57588951152971,52.87500972768308
40.77501268673382,44.38104867202702,88.75744198363918
44.08258462550151,56.15869401659984,24.193166103699014
40.89269327966008,43.49126129791432,55.832913547028426
58.08188857504368,42.48599816568827,62.55400003866018
54.743469091778195,35.98175532301707,49.21104995765276
58.199475796773115,48.52376744738133,58.663126172915554
55.88358834646881,56.5530866798853,51.96630544839783
45.88511369941142,50.84385317709712,60.67986116771738
42.08437012664237,47.01704009406015,63.45374580856401
57.11002498566798,51.81700952813648,79.24153333227025
41.00583434773756,42.771190851160384,83.1373303704288
48.381276580875976,57.03422962093481,36.374278478824635
45.88637589515133,59.79422197945394,56.64546086295118
49.98784011624659,47.1940887274271,52.216906842033495
49.940540649587774,57.239922687364924,45.33708298389476
57.30451866163109,45.750846646672045,54.90236435813364
47.21604697362467,51.34522402699557,67.83446645689037
55.295474860287214,40.59898305729621,50.351262583540006
60.62532503967299,52.174166815661835,56.740022026617055
61.04503728460202,45.82157493647907,63.49778791150584
58.73759692443576,39.95908406997391,47.436473948778044
58.797447103821554,51.32691615693972,61.61138523503482
54.40224042101312,47.10841094395869,78.1433599998669
52.94160550240257,40.96623371601825,40.79134535420451
46.10750059418791,54.04700952813651,62.44443717659237
64.72230322628599,53.01343088437372,64.33613270334081
57.01136231059155,52.43229558480516,47.660788523828955
49.87298399378216,48.54262450633175,60.67701081376208
64.94830228979997,42.00444057339641,74.10037214920783
56.82588187004862,50.4445814669042,46.479585736557596
47.33266271373628,47.37451102015035,66.0833235158409
58.13223277953216,39.440227011023325,61.10292414756077
54.86664072577955,40.13453394459307,65.41470200722028
51.13371992507004,44.830861929633784,62.82034286890939
50.8322251380511,39.23445585635835,80.64246364743263
53.42526223440001,42.54169123211845,46.98408705400162
45.15730621031361,46.436532071621286,60.09299163526305
42.27057885699256,41.0744558563583,56.46179988627705
45.89184105273256,43.64378273034322,53.176432344569264
51.14043199542938,42.79286769814286,28.789751277886808
51.10972663006498,57.360251608891645,60.046883917590435
53.93557587296485,50.66293814489666,65.88012599834576
48.61568452712328,41.56411165186984,59.52697728878752
58.65444057339624,54.08007250797924,60.05401488386883
66.46692379842054,35.34039975608033,52.73300691822493
43.27817667925416,44.880118356864784,45.844535230218696
65.40748062879624,50.99491038843078,52.18841987106532
51.91147096475005,48.52628887981035,58.36341392798681
48.16624135749895,59.43771489350078,14.775804269519995
58.25506785052585,55.44920203903882,42.68387442811439
58.52714110673752,56.370479517740705,39.76596296728803
46.98558351444569,50.39083900519108,51.438378704609136
42.81533396677952,41.11842622692063,61.067627490359314
51.58315545321342,38.04729856883304,54.81736265973154
52.08426911396501,54.1523736730401,55.45988409216045
49.524253831002966,42.6929610693395,84.93847331147879
56.24776838386707,48.67978179385736,51.56989173364133
49.26760456591653,38.75371228358932,63.28390666746327
44.65729856883274,49.16954624352732,56.407964053367266
60.713352796138764,34.589969821876196,69.81682703042009
61.01859004487095,31.748378704609507,60.75011539781383
62.129217322000386,47.62262450633193,46.282649154153546
60.26156729499789,49.16743946234064,48.57063530641034
61.43563867823772,44.342961069339495,58.60536749175458
51.219068787011764,44.324010639192295,62.072898264066225
47.80687627610955,59.16381496969245,55.8678630406896
51.705733335060046,52.767988651235356,54.00700021323013
49.32403356363487,58.9831019628472,49.19467316467535
60.02554530704104,46.07083900519109,75.3074543075495
63.68563103675676,44.68621843305644,57.66396311688129
60.92870929956139,46.219139233765844,51.83259270473627
54.0959752412452,49.66028217481531,51.881990873347036
56.02441000747251,45.91198194624056,54.66564760534459
54.47524695143801,45.549475796773365,72.12433191923833
48.84273316049007,43.69103338906518,44.121573263053506
47.763828579228544,44.89451102015033,69.23290122311755
66.24798100975433,52.08530975671141,52.94627192342284
61.09692379842046,57.47698660369363,67.63725740237709
53.93274844345211,36.215606438888756,55.614478780801164
72.03857772096016,55.09415917418099,72.32963621791987
55.094940954354215,44.021582577959975,59.60076855843715
42.79545026241912,51.68197430475969,37.708671142110575
47.736782904912815,55.99478645131049,60.429726630065204
41.84351494066385,49.49642341746261,59.754235588990014
63.28627359684806,48.821574936479124,62.4839401924383
60.53950168026711,34.542185257221206,76.21014380260567
58.33318133670738,45.673681717665715,52.59892025202322
50.64508313348762,40.535090774968864,68.70498212081026
51.539625617387514,44.90338336206271,64.37735797730164
55.46095530083018,44.01696200582546,62.71602109013111
42.27534160826043,37.88321190263126,71.24061873782273
36.54722812207886,44.05012599834576,59.317526477682236
52.25128422235686,47.128631211326876,72.580327585948
49.70288298110438,45.46071210901947,68.33217293331046
48.293391003543434,47.16198958772149,81.45858960711803
64.7311526437556,37.70763513184053,72.09100706781817
46.65495623731606,41.58021936954235,57.645038570227825
58.530188803618415,51.856602518375084,46.33169251774419
57.20126129791407,51.784817017234246,58.09699257174924
61.22158257795981,44.19979707681901,64.35218821627222
51.192004870683036,40.64128422235706,57.373219544112274
40.531456967414044,48.06574733239654,60.46577450151585
61.228825595200846,48.16495919636753,61.76761220739782
41.53014892278833,42.67379801330509,60.14528515884328
57.630439636910324,47.01599052420744,53.059562812114564
46.831841052732486,44.358239484527346,19.32118665643611
65.99187329208192,48.30904586256926,45.342843100274536
46.42140051799635,48.37188093356292,48.7661526687325
46.70866941873126,56.42140219142186,51.835670529787194
43.391105121444454,46.32433191923786,64.71985352623676
49.96012599834546,44.97905350405006,55.789928655420454
44.03561408036944,35.73657027902573,50.33010479728159
50.65476949492293,35.45322718559319,46.372529461709746
55.51600580716902,53.90228030184335,39.552148773195086
51.183289990865916,52.681779920885276,61.064489381333146
52.13378273034297,42.304018280673205,59.11759396538446
62.195967599764344,55.58709525785221,68.43546382200242
53.10939770853841,53.445309756711424,44.21458743495975
55.70886676165654,52.020917093425766,67.1863007659681
47.1228829811044,50.005866587086985,44.259552649335774
58.821268939395054,54.8462095059499,50.11484886878347
51.11347673325912,45.70906114553097,53.48134831325558
51.905441335312304,58.20625067240576,40.108772154788
54.57873222400411,46.51906114553108,61.12055593254988
45.284048846596676,45.61919568318346,49.69475549758681
58.18776838386712,42.25241188044464,63.01343981148017
40.160070834553494,50.598716941042596,101.76198742659017
51.87117556819828,56.90025925037256,61.575038570228
46.886633084298495,45.94450337866937,55.83584963069957
41.50406412955857,44.81988280653481,42.807606289295336
56.236438700424344,45.61094001786853,11.238352023195603
45.57794112892418,43.52231850924798,43.74265679563416
64.79935950113372,43.9927331604905,42.16923857301799
49.40538913057152,44.73612506185981,51.715356891222484
49.46393255095731,46.73547486028747,48.7133281982708
45.98551306769184,44.1081049468749,58.78015656426949
59.561825769770635,41.766962005825434,71.97606521563807
45.22469140668814,47.98807438095122,48.236489231740364
52.09782483328465,45.60823948452732,55.521348313255544
59.51587422856774,44.526125061859744,59.36212116632271
53.650869571114555,47.97028217481531,64.56112336345802
55.272554059577786,49.32692379842081,34.66514130628434
54.32033862423276,43.68483994167701,69.03831417595757
47.44436248516148,49.79692379842075,55.125468504432206
66.76450337866919,48.81179520384714,75.08403652268612
43.38887144408639,39.11477713640413,52.24589843863632
54.24286769814259,46.27622607453736,71.66252009685024
60.53472364603731,57.36932129372937,51.16081440732272
51.67799629271609,48.462811248725075,86.68449529943541
54.96411165186964,55.216688248090804,69.58983060179406
46.454556869035684,47.06651678865936,53.91218525722127
48.344119293350516,50.00279596576328,55.74134110952764
48.4307761999178,49.41248232719846,53.28439305108543
-15.988785398844698,57.03877974631553,32.83636701799833
49.28339864502448,40.59719755615552,66.22982720498976
49.74963325886844,37.17794877040532,49.36216701520823
54.95914687524653,49.35431663627614,55.38924917355007
56.81538913057153,49.511660666194814,48.473986041324224
49.65160550240262,41.14558351444589,38.305861954610464
69.44627359684824,46.160611096341995,37.85847675823587
49.87023465250405,44.29198958772133,71.25504917076
48.504354843680574,56.66194373883583,54.926712458159045
57.103375720581624,43.98581142329502,70.08752943673335
54.521167926717354,39.613204261150315,52.22325011003602
41.19762749035942,52.02726036142832,57.06351494066405
44.64649219079084,47.13473892899941,49.36955560838658
47.696533357246665,41.77604697362504,51.32669421614628
51.89695436434425,51.46798100975454,53.779723671013926
43.663032801718714,52.117551075550296,45.671752363965936
61.13155965351683,40.32054829106907,64.84901658227113
53.155168863203386,42.69906878701198,51.52975719598902
39.054885790562295,49.015967599764565,62.41411929335072
49.12426911396486,49.86555294852215,52.12407177103955
50.137283285870836,44.80019644509963,43.621894543099245
57.52483994167672,54.66130882022543,69.53309560699194
54.06979707681876,47.31188857504388,58.05135935154061
62.621701832650416,46.13083900519101,66.62007379360449
41.34667893318404,49.365246951438394,48.456152668732386
47.05362655387347,49.59491802991171,53.248673663408
49.05084664667166,55.31636696804519,45.66577918394597
47.386132703340536,39.55339864502467,62.765412055014565
58.616288879810114,63.796971320731814,56.49304044319982
45.48551306769183,63.45447281274576,61.05299927674412
59.378810312239,44.61190385800563,67.74823948452709
57.72011071538367,35.4690059817391,66.61924449112024
51.59223277953208,49.11385317709704,65.71907642849283
55.86336807910067,43.79556823148408,30.53514174403722
39.90795641188606,38.7300479101109,53.64524823706415
43.62089249555726,50.1601811621378,47.23808034900668
58.139273771418004,44.61429075278221,67.36603169066314
46.239218607626114,51.2190382210882,60.32657792050702
72.18139454994078,43.824339560718954,61.56045491987231
42.28258462550154,53.174402365991796,72.18350217900047
56.859045862569005,48.32419738158552,50.64714239236332
66.6243382750929,48.72651678865935,64.71371992507045
46.52087721259548,44.31833285572401,45.42262283290631
57.11139583556633,57.83520110255287,45.8192046102904
53.900252894516996,45.2679182044816,51.20825180843781
57.83599052420722,45.57662544281783,52.5579793363288
53.20915451672748,47.92344616733561,46.221244341526926
49.77141111852832,46.38473892899941,52.771348313255686
56.003697000627255,44.13664072577973,92.1530263959105
55.83125365643312,54.02870165808079,70.24538148909075
65.42431663627602,48.10928141289918,51.39723576356005
60.10240423896346,42.6669696473063,58.21744795169411
56.83506785052583,44.873046799055146,57.88629016543587
49.79290590554734,42.23591243597264,58.64389562917847
53.50694672286329,60.93306375544245,71.13985648528796
55.93425383100316,56.19383025265428,57.382061320100746
52.583704642108174,42.41045491987239,82.93030762055605
55.78906114553078,45.7073613741058,50.328259449918846
47.425098416449515,45.572953427858465,46.867699222738935
53.7808542881526,40.81760456591687,69.01156389819334
57.70169123211822,48.689131592284866,52.539428274462296
40.10797169484789,46.693674076184664,44.34923857301794
57.86411165186975,59.06372159849582,27.534850592162172
42.550586498473464,48.16051008366432,51.40595064337731
58.540017344186964,64.39389305792714,83.19941126812193
56.072240421013106,49.135653961199694,68.76971134710357
54.024518661631134,47.33735373262499,59.68028346044082
59.031683590637414,51.65082372222915,47.20138991746421
47.22549778473001,50.30125365643342,58.286697175197105
46.872131766854466,45.9092326049626,65.6448475831578
54.395897153010495,41.110361548675726,66.9609811843241
49.6736189123925,54.237636805266135,58.12465788171335
56.506446341905246,41.30759692443593,73.62349497527231
44.86078384139877,40.17907642849292,55.79383622070952
43.69845679284404,49.99734609114415,52.879148160872774
55.53863885280751,44.74768265415162,49.609578095076586
57.54849667367408,50.65491038843095,49.72468844763728
55.20272551900922,42.10054064958808,53.96469904816922
60.00832521424279,43.300854288152976,46.80443421754126
52.005098416449584,42.23296871082033,44.11251461650102
67.28127189844628,53.24668060660983,57.11527412055807
63.1372374369854,49.91270259456671,57.97798993686092
54.361597860921734,54.15025925037236,58.21666365022247
60.380103073902774,39.574261472484096,45.94262283290635
50.77504960851286,47.285246951438424,49.50366476127829
42.57726504385792,38.2755054262112,80.61984076457293
57.1243472021996,46.34084664667202,55.70525587854496
53.099718988584186,56.026022763556625,63.164347202199906
53.642639789293526,41.65834049720485,56.51602873161208
51.43515358024143,60.319500394641665,48.62167723478234
42.605020328214806,39.800234652504244,60.656114461327775
55.10135466911072,41.654683765207324,46.07895081794703
51.37453394459277,53.152231493906754,45.60900302268806
51.79770557859422,47.61387610153986,39.79627660585243
54.936039332143906,48.934495737188456,51.95103467469062
52.82557587296479,41.541504489725185,58.58155373541513
55.619781793856916,55.1338226111734,57.871307146799666
55.06241952192539,47.61303151609323,68.84877339046014
58.133453808816284,48.9709247349067,55.13996982187609
53.20641281693027,51.98324414198049,56.49871822666819
59.82713346525661,50.8376750126707,68.59318133670763
62.038944849891394,49.307659729708845,65.63345805349331
41.566678933184136,47.17547486028744,46.20495752294181
48.80426911396482,39.33055593254994,52.70333583975169
48.64225570397494,29.775779183945758,88.26655327268486
50.93307736497866,43.40159021944092,60.35596888539021
61.346610159855686,46.07694672286357,55.8558343477377
52.46222513805107,45.903046799055204,45.862648716400315
50.32132538881251,51.184394724510895,67.83268095574923
49.19549014324909,45.334010639192144,55.06473257314394
52.31802685863988,50.898208918603615,53.203141455877244
45.142255703974854,50.36985988209203,62.20714535141474
43.50794877040511,41.255176504684556,58.258396946622554
51.41213940833545,50.07541076938891,56.03217761574041
46.67100410876698,39.25852723959815,58.79261050899595
49.8576045659165,39.70150448972524,74.81221749657084
55.378097305393624,41.54329763234708,55.38814315427936
58.41296106933925,45.08946051381159,22.32299804107174
53.84325646589102,50.26504492608328,44.08345213539087
49.16823948452701,55.29644505627982,74.40039803270133
69.0290152966451,39.152655072255584,55.00920800709406
50.35727564438989,47.18864649428869,52.20902126470082
45.791291863837756,48.58807438095124,88.5668405900035
57.8103386242328,50.40890368343588,50.287134750882615
55.41095530083015,55.214801734272214,77.47399535623026
51.7540259221538,49.14936714261492,31.67793181401771
43.04194970689095,61.21348604816569,55.801307146799786
57.14444057339628,47.04808966391306,59.07909935293557
57.448638852807505,45.67012599834578,58.10853148427478
54.14763809089153,50.49238895600186,47.441330071242646
45.55150448972495,34.843548465638946,63.6114522849839
51.308527239597964,41.836319445734006,62.33195266594254
46.14004791011071,39.92467612372647,59.12668953371633
45.545520709172806,56.894566183942345,47.91280957529972
56.0618181282897,43.578840878162964,58.04206896158189
60.909445230849514,46.24231086776709,45.59731089274351
63.142601581888755,46.05003262714908,50.742320232626525
48.38572569357906,52.70658723541334,90.77236559380594
53.43862061079449,45.6591392337659,63.505819064776006
49.12623371601806,41.28948343825422,60.04931962030395
58.98653971310188,38.394769494923096,71.99001734418738
43.39257698402061,45.77516122172263,59.39048548579595
45.754769494922925,52.54058053041818,69.89245304690053
46.617526477681864,47.976423417462684,69.27456746956796
61.17207531743691,45.29515358024179,37.8814281248691
51.18159786092161,42.78653971310209,63.37027581895995
57.65272551900921,50.31123837347158,71.3158708317635
42.51866941873129,49.372930503415745,60.88142640149033
57.46295342785831,52.10311724580902,51.97260754994454
59.976203150094335,48.84408872742705,62.18825476748884
56.91051008366411,48.820095432421965,89.67999694104242
54.14108219700179,54.73658723541325,57.384683765207456
47.66015656426936,52.51848139071251,27.162534581892942
48.31704773554087,42.817275644390136,55.707168275857384
51.74109747996363,51.878074380951205,35.225470227810774
59.44780955032286,36.24615562778351,84.1418058043792
62.945224026995305,57.54058053041817,69.19235967570359
55.366845710185686,53.59708761637137,36.894270837343356
43.64919272413208,42.07549014324934,63.80186693622659
45.88069047020204,51.62953096056545,58.2654014544824
42.34855016404072,39.588042141602045,60.04689155907113
36.261886901618226,44.593368079100856,64.22824712600777
49.10632708721474,48.667024811098315,62.82212837005062
59.8958895115296,51.395216385514686,67.33668189223562
54.54326706642303,49.11018880361871,61.19027581896012
61.524503378669124,47.00159021944094,71.35909423275302
52.65454158607395,50.04945287233062,51.81992525861614
48.05465024023238,43.19461967430885,59.772890622585464
52.89846739337605,54.97878738779633,54.90680582935556
49.09485522463869,36.3780497830829,73.430364507727
55.84727564438997,46.846931439901695,62.199954538914454
62.673368079100655,52.78385317709703,57.07570745156626
43.94667129170318,58.3087721048345,60.79828829246395
55.880854288152676,44.380540649588056,66.62769793711345
51.712004870683074,49.167338449663006,40.19873055057889
53.79580378181393,47.373767447381354,65.92422750975618
48.12710418495851,59.81888075899312,49.83100114971626
52.898897327580414,55.94625831388646,84.04852211941488
65.82430899479489,39.32623371601832,48.1714310839202
45.5833205567896,55.94530211523036,38.083441534859105
45.715927718934125,41.54072739198136,44.91079616530965
47.60686863462851,46.12336043762002,65.04380565478613
48.74633472869559,46.46726036142829,51.1090212647008
54.78212412537364,57.94193609735488,52.569985104837826
44.95353318267678,41.90256170105897,66.1670630185032
66.33415917418075,50.23890368343598,54.999140519392085
53.66263214781256,49.654974479329354,68.4030022357951
56.294018280673,56.36511537283707,67.3391621582083
47.75899069877694,42.29241952192564,81.58715126951677
59.53513065579867,44.28864649428874,53.13984292570481
73.12742713842967,42.35434720219979,62.985665847357495
53.33433956071866,52.7781601106669,65.158097305394
